job_id,battery,scenario_id,family,n,p,method,data_seed,split_seed,method_seed,bootstrap_seed,split_replicate,signal_profile,effect_profile,group_structure,within_rho,cross_rho,binomial_target_prevalence,reuse_from_battery,run_this
D_unbalanced_effect_factorial_D_binomial_balanced_weak_heterogeneous_n1000_p100_SGL-WQS_3333_NA,D_unbalanced_effect_factorial,D_binomial_balanced_weak_heterogeneous_n1000_p100,binomial,1000,100,SGL-WQS,3333,103333,1003333,103333,NA,weak_heterogeneous,weak_heterogeneous,balanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_balanced_weak_heterogeneous_n1000_p100_gWQS_3333_NA,D_unbalanced_effect_factorial,D_binomial_balanced_weak_heterogeneous_n1000_p100,binomial,1000,100,gWQS,3333,103333,2003333,2003333,NA,weak_heterogeneous,weak_heterogeneous,balanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_balanced_weak_heterogeneous_n1000_p100_groupWQS_3333_NA,D_unbalanced_effect_factorial,D_binomial_balanced_weak_heterogeneous_n1000_p100,binomial,1000,100,groupWQS,3333,103333,3003333,3003333,NA,weak_heterogeneous,weak_heterogeneous,balanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_balanced_weak_heterogeneous_n1000_p100_qgcomp_3333_NA,D_unbalanced_effect_factorial,D_binomial_balanced_weak_heterogeneous_n1000_p100,binomial,1000,100,qgcomp,3333,103333,4003333,NA,NA,weak_heterogeneous,weak_heterogeneous,balanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_balanced_weak_heterogeneous_n1000_p100_SGL-WQS_3500_NA,D_unbalanced_effect_factorial,D_binomial_balanced_weak_heterogeneous_n1000_p100,binomial,1000,100,SGL-WQS,3500,103500,1003500,103500,NA,weak_heterogeneous,weak_heterogeneous,balanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_balanced_weak_heterogeneous_n1000_p100_gWQS_3500_NA,D_unbalanced_effect_factorial,D_binomial_balanced_weak_heterogeneous_n1000_p100,binomial,1000,100,gWQS,3500,103500,2003500,2003500,NA,weak_heterogeneous,weak_heterogeneous,balanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_balanced_weak_heterogeneous_n1000_p100_groupWQS_3500_NA,D_unbalanced_effect_factorial,D_binomial_balanced_weak_heterogeneous_n1000_p100,binomial,1000,100,groupWQS,3500,103500,3003500,3003500,NA,weak_heterogeneous,weak_heterogeneous,balanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_balanced_weak_heterogeneous_n1000_p100_qgcomp_3500_NA,D_unbalanced_effect_factorial,D_binomial_balanced_weak_heterogeneous_n1000_p100,binomial,1000,100,qgcomp,3500,103500,4003500,NA,NA,weak_heterogeneous,weak_heterogeneous,balanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_balanced_weak_heterogeneous_n1000_p100_SGL-WQS_3777_NA,D_unbalanced_effect_factorial,D_binomial_balanced_weak_heterogeneous_n1000_p100,binomial,1000,100,SGL-WQS,3777,103777,1003777,103777,NA,weak_heterogeneous,weak_heterogeneous,balanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_balanced_weak_heterogeneous_n1000_p100_gWQS_3777_NA,D_unbalanced_effect_factorial,D_binomial_balanced_weak_heterogeneous_n1000_p100,binomial,1000,100,gWQS,3777,103777,2003777,2003777,NA,weak_heterogeneous,weak_heterogeneous,balanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_balanced_weak_heterogeneous_n1000_p100_groupWQS_3777_NA,D_unbalanced_effect_factorial,D_binomial_balanced_weak_heterogeneous_n1000_p100,binomial,1000,100,groupWQS,3777,103777,3003777,3003777,NA,weak_heterogeneous,weak_heterogeneous,balanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_balanced_weak_heterogeneous_n1000_p100_qgcomp_3777_NA,D_unbalanced_effect_factorial,D_binomial_balanced_weak_heterogeneous_n1000_p100,binomial,1000,100,qgcomp,3777,103777,4003777,NA,NA,weak_heterogeneous,weak_heterogeneous,balanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_SGL-WQS_42_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,SGL-WQS,42,100042,1000042,100042,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_gWQS_42_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,gWQS,42,100042,2000042,2000042,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_groupWQS_42_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,groupWQS,42,100042,3000042,3000042,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_qgcomp_42_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,qgcomp,42,100042,4000042,NA,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_SGL-WQS_71_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,SGL-WQS,71,100071,1000071,100071,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_gWQS_71_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,gWQS,71,100071,2000071,2000071,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_groupWQS_71_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,groupWQS,71,100071,3000071,3000071,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_qgcomp_71_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,qgcomp,71,100071,4000071,NA,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_SGL-WQS_123_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,SGL-WQS,123,100123,1000123,100123,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_gWQS_123_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,gWQS,123,100123,2000123,2000123,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_groupWQS_123_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,groupWQS,123,100123,3000123,3000123,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_qgcomp_123_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,qgcomp,123,100123,4000123,NA,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_SGL-WQS_256_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,SGL-WQS,256,100256,1000256,100256,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_gWQS_256_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,gWQS,256,100256,2000256,2000256,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_groupWQS_256_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,groupWQS,256,100256,3000256,3000256,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_qgcomp_256_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,qgcomp,256,100256,4000256,NA,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_SGL-WQS_314_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,SGL-WQS,314,100314,1000314,100314,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_gWQS_314_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,gWQS,314,100314,2000314,2000314,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_groupWQS_314_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,groupWQS,314,100314,3000314,3000314,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_qgcomp_314_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,qgcomp,314,100314,4000314,NA,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_SGL-WQS_500_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,SGL-WQS,500,100500,1000500,100500,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_gWQS_500_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,gWQS,500,100500,2000500,2000500,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_groupWQS_500_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,groupWQS,500,100500,3000500,3000500,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_qgcomp_500_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,qgcomp,500,100500,4000500,NA,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_SGL-WQS_617_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,SGL-WQS,617,100617,1000617,100617,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_gWQS_617_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,gWQS,617,100617,2000617,2000617,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_groupWQS_617_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,groupWQS,617,100617,3000617,3000617,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_qgcomp_617_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,qgcomp,617,100617,4000617,NA,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_SGL-WQS_789_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,SGL-WQS,789,100789,1000789,100789,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_gWQS_789_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,gWQS,789,100789,2000789,2000789,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_groupWQS_789_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,groupWQS,789,100789,3000789,3000789,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_qgcomp_789_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,qgcomp,789,100789,4000789,NA,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_SGL-WQS_888_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,SGL-WQS,888,100888,1000888,100888,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_gWQS_888_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,gWQS,888,100888,2000888,2000888,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_groupWQS_888_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,groupWQS,888,100888,3000888,3000888,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_qgcomp_888_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,qgcomp,888,100888,4000888,NA,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_SGL-WQS_999_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,SGL-WQS,999,100999,1000999,100999,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_gWQS_999_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,gWQS,999,100999,2000999,2000999,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_groupWQS_999_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,groupWQS,999,100999,3000999,3000999,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_qgcomp_999_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,qgcomp,999,100999,4000999,NA,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_SGL-WQS_1001_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,SGL-WQS,1001,101001,1001001,101001,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_gWQS_1001_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,gWQS,1001,101001,2001001,2001001,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_groupWQS_1001_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,groupWQS,1001,101001,3001001,3001001,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_qgcomp_1001_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,qgcomp,1001,101001,4001001,NA,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_SGL-WQS_1123_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,SGL-WQS,1123,101123,1001123,101123,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_gWQS_1123_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,gWQS,1123,101123,2001123,2001123,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_groupWQS_1123_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,groupWQS,1123,101123,3001123,3001123,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_qgcomp_1123_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,qgcomp,1123,101123,4001123,NA,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_SGL-WQS_1234_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,SGL-WQS,1234,101234,1001234,101234,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_gWQS_1234_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,gWQS,1234,101234,2001234,2001234,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_groupWQS_1234_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,groupWQS,1234,101234,3001234,3001234,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_qgcomp_1234_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,qgcomp,1234,101234,4001234,NA,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_SGL-WQS_1357_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,SGL-WQS,1357,101357,1001357,101357,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_gWQS_1357_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,gWQS,1357,101357,2001357,2001357,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_groupWQS_1357_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,groupWQS,1357,101357,3001357,3001357,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_qgcomp_1357_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,qgcomp,1357,101357,4001357,NA,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_SGL-WQS_1500_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,SGL-WQS,1500,101500,1001500,101500,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_gWQS_1500_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,gWQS,1500,101500,2001500,2001500,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_groupWQS_1500_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,groupWQS,1500,101500,3001500,3001500,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_qgcomp_1500_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,qgcomp,1500,101500,4001500,NA,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_SGL-WQS_1618_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,SGL-WQS,1618,101618,1001618,101618,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
D_unbalanced_effect_factorial_D_binomial_unbalanced_heterogeneous_n1000_p100_gWQS_1618_NA,D_unbalanced_effect_factorial,D_binomial_unbalanced_heterogeneous_n1000_p100,binomial,1000,100,gWQS,1618,101618,2001618,2001618,NA,heterogeneous,heterogeneous,unbalanced,0.45,0.05,0.2,NA,TRUE
