true_ratio,threshold,seed,ok,error,error_class,fitted_ratio,fitted_minor_direction,excluded_minor,pos_estimate,pos_pvalue,neg_estimate,neg_pvalue,contrast_estimate,true_contrast
0.15,0.25,3777,TRUE,NA,NA,2.793302917844159e-4,negative,TRUE,0.27477743682894007,3.99194042772721e-5,NA,NA,0.09543761690070102,0.42499999999999993
0.15,0.4,71,TRUE,NA,NA,0.001549895481231644,negative,TRUE,0.41578147147930944,1.4899954915099911e-9,NA,NA,0.11550153357764868,0.42499999999999993
0.15,0.4,42,TRUE,NA,NA,2.5258824080466655e-5,negative,TRUE,0.364226580709282,1.930689864874612e-8,NA,NA,0.12604113758902072,0.42499999999999993
0.15,0.4,123,TRUE,NA,NA,1.6150022003156617e-5,negative,TRUE,0.33577431827765614,2.1140880589360633e-7,NA,NA,0.13652179341463563,0.42499999999999993
0.15,0.4,256,TRUE,NA,NA,7.599376250458454e-5,negative,TRUE,0.34357161822899535,9.406554347902035e-7,NA,NA,0.15119881049616843,0.42499999999999993
0.15,0.4,314,TRUE,NA,NA,1.3189143696615036e-4,negative,TRUE,0.4010226518026113,6.74876519317719e-10,NA,NA,0.11049263940534289,0.42499999999999993
0.15,0.4,500,TRUE,NA,NA,0,negative,TRUE,0.4715308809182223,1.304877587732494e-12,NA,NA,0.17728350725289632,0.42499999999999993
0.15,0.4,617,TRUE,NA,NA,0,negative,TRUE,0.4675132127824642,5.4014702023009605e-12,NA,NA,0.1645040031463484,0.42499999999999993
0.15,0.4,789,TRUE,NA,NA,0,negative,TRUE,0.4807818757883363,2.1054773411380296e-11,NA,NA,0.20465181249415487,0.42499999999999993
0.15,0.4,888,TRUE,NA,NA,0,negative,TRUE,0.49743664843765534,6.990505300194123e-14,NA,NA,0.1973789981232914,0.42499999999999993
0.15,0.4,999,TRUE,NA,NA,0,negative,TRUE,0.3325308782576134,5.500864374758738e-7,NA,NA,0.11577979631554995,0.42499999999999993
0.15,0.4,1001,TRUE,NA,NA,0,negative,TRUE,0.2822692288777588,5.756944000530242e-5,NA,NA,0.093705261087213,0.42499999999999993
0.15,0.4,1123,TRUE,NA,NA,0.02416345645840068,negative,TRUE,0.43583075012769895,8.302162559644881e-13,NA,NA,0.14993794496786353,0.42499999999999993
0.15,0.4,1234,TRUE,NA,NA,7.891849088292783e-4,negative,TRUE,0.340772397183478,6.765432999767067e-8,NA,NA,0.1054468422318626,0.42499999999999993
0.15,0.4,1357,TRUE,NA,NA,0,negative,TRUE,0.3316257565014462,8.820348186931077e-8,NA,NA,0.1197513089667144,0.42499999999999993
0.15,0.4,1500,TRUE,NA,NA,6.636452993886632e-4,negative,TRUE,0.3706808899504651,6.776348123877023e-9,NA,NA,0.10939212544288766,0.42499999999999993
0.15,0.4,1618,TRUE,NA,NA,7.26779422577321e-5,negative,TRUE,0.3910816588362952,1.5004765882992611e-9,NA,NA,0.12555247722404672,0.42499999999999993
0.15,0.4,1729,TRUE,NA,NA,1.437188246448615e-4,negative,TRUE,0.4527598151834684,4.572747780441442e-13,NA,NA,0.12076950955201249,0.42499999999999993
0.15,0.4,1847,TRUE,NA,NA,1.739261558577926e-4,negative,TRUE,0.4625862173953935,6.085737908672547e-11,NA,NA,0.17348296428874563,0.42499999999999993
0.15,0.4,1963,TRUE,NA,NA,1.1395203926755235e-4,negative,TRUE,0.42038696813039955,2.589517878472825e-11,NA,NA,0.14045126267751887,0.42499999999999993
0.15,0.4,2048,TRUE,NA,NA,3.2691548231518575e-5,negative,TRUE,0.4574125495697506,3.276890243235067e-13,NA,NA,0.1733597590074226,0.42499999999999993
0.15,0.4,2222,TRUE,NA,NA,0.059540216863732155,negative,TRUE,0.45335008574412705,3.097753674999073e-13,NA,NA,0.21031698421949976,0.42499999999999993
0.15,0.4,2345,TRUE,NA,NA,2.6595427917333412e-5,negative,TRUE,0.36058234992503013,4.072594847553857e-8,NA,NA,0.1045645566374977,0.42499999999999993
0.15,0.4,2500,TRUE,NA,NA,0.05662576881650024,negative,TRUE,0.3830172274533369,1.0909670179579467e-8,NA,NA,0.14466599760128385,0.42499999999999993
0.15,0.4,2718,TRUE,NA,NA,6.237200013516639e-5,negative,TRUE,0.3168143660960609,8.746086482343321e-8,NA,NA,0.12172039239612423,0.42499999999999993
0.15,0.4,2801,TRUE,NA,NA,0,negative,TRUE,0.3771629890284201,3.427054910453117e-8,NA,NA,0.12046854902195281,0.42499999999999993
0.15,0.4,3001,TRUE,NA,NA,0.05884012531144137,negative,TRUE,0.4005669356292215,4.4891506487216903e-10,NA,NA,0.20575422451780878,0.42499999999999993
0.15,0.4,3141,TRUE,NA,NA,0.07969874546520236,negative,TRUE,0.46565568408640295,1.4806757775495192e-11,NA,NA,0.2130358536495573,0.42499999999999993
0.15,0.4,3333,TRUE,NA,NA,0,negative,TRUE,0.4690788394652104,1.0991719414018198e-12,NA,NA,0.12039350161383874,0.42499999999999993
0.15,0.4,3500,TRUE,NA,NA,7.794741044391061e-5,negative,TRUE,0.4325107801165468,1.978117098215227e-11,NA,NA,0.145194126431504,0.42499999999999993
0.15,0.4,3777,TRUE,NA,NA,0.049631241975046134,negative,TRUE,0.3645894542668025,4.8767031341999435e-8,NA,NA,0.12159405734197327,0.42499999999999993
0.25,0,71,TRUE,NA,NA,0.19290523119188674,negative,FALSE,0.2692184210039079,8.826994993907409e-4,0.01195852936523846,0.8817050626494181,0.108233857078976,0.375
0.25,0,42,TRUE,NA,NA,0.12485233083564701,negative,FALSE,0.24445303630914136,0.004251937157291623,0.08735514052328511,0.21035650501809292,0.10036210618458238,0.375
0.25,0,123,TRUE,NA,NA,6.59037556526553e-4,negative,FALSE,0.400271566876803,6.113932117919988e-7,-0.07066775781971124,0.35123697280016253,0.11489744145386416,0.375
0.25,0,256,TRUE,NA,NA,6.656329460559778e-5,negative,FALSE,0.2936530590119691,9.129284760292373e-5,0.055427446302856925,0.36229192319452874,0.10319289195807195,0.375
0.25,0,314,TRUE,NA,NA,5.153081580326514e-4,negative,FALSE,0.4724293153637656,3.4021581386584617e-9,-0.13543855803729687,0.020519246258948857,0.11593061802246567,0.375
0.25,0,500,TRUE,NA,NA,0,negative,FALSE,0.32807374519789884,2.1412347481190977e-6,NA,NA,0.12661638316977983,0.375
0.25,0,617,TRUE,NA,NA,7.456114180949243e-6,negative,FALSE,0.3413465909337154,5.742596871070274e-6,-0.00996464577817384,0.8511837659496485,0.1309490319069927,0.375
0.25,0,789,TRUE,NA,NA,2.5207437709869025e-4,negative,FALSE,0.3919638310024033,1.319795082951072e-6,0.04358964322695227,0.48300604337645725,0.15515692712467627,0.375
0.25,0,888,TRUE,NA,NA,0,negative,FALSE,0.36711399995136634,7.45551170470389e-9,NA,NA,0.13225184958072608,0.375
0.25,0,999,TRUE,NA,NA,1.3546543694845244e-4,negative,FALSE,0.3091058814237975,7.857877186265676e-5,0.00924372436466405,0.8922855285456543,0.09735087196271273,0.375
0.25,0,1001,TRUE,NA,NA,4.3244702082180785e-4,negative,FALSE,0.23549512359281644,0.0034474905782521173,0.031840454309902975,0.6103281058563708,0.06587746660127486,0.375
0.25,0,1123,TRUE,NA,NA,8.686976066380723e-4,negative,FALSE,0.37398826918634,1.3705598520564718e-6,0.03375087545401624,0.5794775533630436,0.11164047767760452,0.375
0.25,0,1234,TRUE,NA,NA,0,negative,FALSE,0.20891357107644046,5.094507336482169e-4,NA,NA,0.06693803846673084,0.375
0.25,0,1357,TRUE,NA,NA,1.5930381551523586e-5,negative,FALSE,0.37767094990212435,1.886887458402008e-6,-0.0645874942324998,0.2713696118953331,0.11621895448997335,0.375
0.25,0,1500,TRUE,NA,NA,0,negative,FALSE,0.3180437739945281,5.310751565215153e-6,NA,NA,0.06803589240026003,0.375
0.25,0,1618,TRUE,NA,NA,8.943339801396895e-4,negative,FALSE,0.33769500775886174,6.436484721194333e-7,-0.0244132424391473,0.6574446031279219,0.08795729162812438,0.375
0.25,0,1729,TRUE,NA,NA,4.958112453715579e-4,negative,FALSE,0.4324028710642163,3.5620004352106335e-7,-0.008866498821391506,0.8793756970294926,0.11157493894993675,0.375
0.25,0,1847,TRUE,NA,NA,9.051034338496048e-4,negative,FALSE,0.5258056625810804,1.125435949465165e-9,-0.1055486672719107,0.0748188868490692,0.19426370600136747,0.375
0.25,0,1963,TRUE,NA,NA,4.5910644581962376e-4,negative,FALSE,0.3568608710742989,4.8465110443080826e-5,0.011216540993025284,0.8787132521351954,0.10905389509695851,0.375
0.25,0,2048,TRUE,NA,NA,0.0026732917786514566,negative,FALSE,0.4704364931119221,2.5588945108777746e-7,-0.1257568422975468,0.125135794573131,0.19773354676879565,0.375
0.25,0,2222,TRUE,NA,NA,2.486018908346186e-4,negative,FALSE,0.32876094458977034,1.5667100649093732e-5,-0.07583457511626512,0.27283901679576233,0.1523361221296322,0.375
0.25,0,2345,TRUE,NA,NA,0.0016548693351547343,negative,FALSE,0.3653513489877101,4.971164015125326e-5,0.051452769903187465,0.5315274207139666,0.08127474790270306,0.375
0.25,0,2500,TRUE,NA,NA,3.3358418424662284e-5,negative,FALSE,0.4148151532301456,8.300258660771204e-6,-0.04154075775079671,0.5952189525634215,0.10841848113056535,0.375
0.25,0,2718,TRUE,NA,NA,0.23533776100473333,negative,FALSE,0.29212628660333934,1.1589298231503214e-4,0.08139825841418029,0.2295704116436992,0.11256610235454502,0.375
0.25,0,2801,TRUE,NA,NA,5.666410114051268e-4,negative,FALSE,0.3923935194368426,2.664971911435705e-6,-0.01172061502641614,0.8504697033639284,0.1355963159228114,0.375
0.25,0,3001,TRUE,NA,NA,1.9804471069347456e-4,negative,FALSE,0.4849360570165034,1.3516851838942755e-9,-0.0808578339020125,0.16705838621846508,0.1904642529038067,0.375
0.25,0,3141,TRUE,NA,NA,0.10463774667022185,negative,FALSE,0.3217962674373865,8.855516425451557e-5,0.0659539640607759,0.41095014208407,0.14106501032689614,0.375
0.25,0,3333,TRUE,NA,NA,0.0012128632141221412,negative,FALSE,0.41984085130137233,3.894643177359471e-6,-0.04813741435751289,0.5565453750626972,0.12024650408722584,0.375
0.25,0,3500,TRUE,NA,NA,1.596554759225552e-4,negative,FALSE,0.3117576763941689,4.824017333718742e-5,0.002552174746605224,0.9636512309717182,0.11363593443988991,0.375
0.25,0,3777,TRUE,NA,NA,0.2513248942545527,negative,FALSE,0.2507864414100442,0.009706651665390604,-0.0692534586605305,0.394529586729508,0.11425979152860691,0.375
0.25,0.1,71,TRUE,NA,NA,0.0032752025516352263,negative,TRUE,0.3835300134930491,2.4066304942293127e-9,NA,NA,0.09578673496628103,0.375
0.25,0.1,42,TRUE,NA,NA,7.645093518611159e-4,negative,TRUE,0.35440743052404544,2.3040332342522429e-7,NA,NA,0.10963345233112101,0.375
0.25,0.1,123,TRUE,NA,NA,3.4084348426125183e-4,negative,TRUE,0.32800485228219384,1.9220582368686157e-7,NA,NA,0.10036842779647047,0.375
0.25,0.1,256,TRUE,NA,NA,8.693003729710409e-4,negative,TRUE,0.3418314295066849,2.2077248466564425e-7,NA,NA,0.120605640263339,0.375
0.25,0.1,314,TRUE,NA,NA,2.0898444192962473e-4,negative,TRUE,0.323321976229865,8.4276411201406e-6,NA,NA,0.09255203780233452,0.375
0.25,0.1,500,TRUE,NA,NA,0,negative,TRUE,0.41779623553617234,2.8752292237291765e-10,NA,NA,0.13258161207691332,0.375
0.25,0.1,617,TRUE,NA,NA,2.1176756808969377e-4,negative,TRUE,0.2879630379638965,1.6325198941727543e-5,NA,NA,0.11592431967624746,0.375
0.25,0.1,789,TRUE,NA,NA,0,negative,TRUE,0.3953263523238762,8.580879502660911e-9,NA,NA,0.16545779049198,0.375
0.25,0.1,888,TRUE,NA,NA,2.758110951923541e-4,negative,TRUE,0.4227836549035032,4.935991401805233e-12,NA,NA,0.15768538305102958,0.375
0.25,0.1,999,TRUE,NA,NA,8.5193257215821e-5,negative,TRUE,0.3078866900617272,2.3864906800674327e-7,NA,NA,0.10264384874514898,0.375
0.25,0.1,1001,TRUE,NA,NA,6.132291777258359e-5,negative,TRUE,0.317701339195749,1.5470452312898757e-5,NA,NA,0.07905473902340888,0.375
0.25,0.1,1123,TRUE,NA,NA,9.590000924626611e-4,negative,TRUE,0.41109041049552353,5.886863909942948e-12,NA,NA,0.10986416707921771,0.375
0.25,0.1,1234,TRUE,NA,NA,0.23436770721751884,negative,FALSE,0.23661311467705642,0.005011264133061872,0.13822133370654008,0.061798593193603125,0.0899565452796586,0.375
0.25,0.1,1357,TRUE,NA,NA,0,negative,TRUE,0.2907405570360952,9.990570448399053e-6,NA,NA,0.1024286888872576,0.375
0.25,0.1,1500,TRUE,NA,NA,0.0010791491445152036,negative,TRUE,0.20245408005610763,7.951005314053457e-4,NA,NA,0.06991749228561306,0.375
0.25,0.1,1618,TRUE,NA,NA,0.0014363869276114978,negative,TRUE,0.35036717171150533,1.2673088520614992e-8,NA,NA,0.08715138149995207,0.375
0.25,0.1,1729,TRUE,NA,NA,0.18284219263629214,negative,FALSE,0.30206259923987905,1.1971080137435513e-4,0.04900890949239719,0.3878511913283179,0.12903336209100721,0.375
0.25,0.1,1847,TRUE,NA,NA,0.0034193964637893475,negative,TRUE,0.3586738608969826,1.6522769613460655e-8,NA,NA,0.1451586937009119,0.375
0.25,0.1,1963,TRUE,NA,NA,4.551455993155681e-6,negative,TRUE,0.23171792184329978,1.2977424913619654e-4,NA,NA,0.08404180621446775,0.375
0.25,0.1,2048,TRUE,NA,NA,5.97062806687968e-4,negative,TRUE,0.35847901188630416,5.421548248059652e-9,NA,NA,0.134486505452009,0.375
0.25,0.1,2222,TRUE,NA,NA,0.145050927079625,negative,FALSE,0.4406788168824219,3.087651112403308e-8,-0.03302655523900366,0.6370044345868047,0.1983356071639991,0.375
0.25,0.1,2345,TRUE,NA,NA,1.7712856335240235e-5,negative,TRUE,0.29151703042057975,1.1865323495700538e-5,NA,NA,0.08411444430826967,0.375
0.25,0.1,2500,TRUE,NA,NA,7.722101826364426e-6,negative,TRUE,0.3477964535960729,3.276426292132646e-8,NA,NA,0.09826004833797014,0.375
0.25,0.1,2718,TRUE,NA,NA,0.09142868250316612,negative,TRUE,0.3137713807753119,1.1867278891649464e-7,NA,NA,0.11217778417382988,0.375
0.25,0.1,2801,TRUE,NA,NA,5.29447907087121e-4,negative,TRUE,0.3261137127746972,3.066323309337316e-7,NA,NA,0.11635020258462542,0.375
0.25,0.1,3001,TRUE,NA,NA,0.002741877830043672,negative,TRUE,0.3447256365501109,6.510956280941099e-8,NA,NA,0.1475302898542285,0.375
0.25,0.1,3141,TRUE,NA,NA,0.0035539669460923767,negative,TRUE,0.48128594758766285,1.92766934281e-12,NA,NA,0.17111481269083734,0.375
0.25,0.1,3333,TRUE,NA,NA,0.08872436321929288,negative,TRUE,0.2656826536475165,2.9569392337993332e-5,NA,NA,0.10342259239917799,0.375
0.25,0.1,3500,TRUE,NA,NA,1.1836519524771225e-4,negative,TRUE,0.3712666382609323,6.92820477261824e-7,NA,NA,0.12001704189287607,0.375
0.25,0.1,3777,TRUE,NA,NA,3.4333523066521095e-4,negative,TRUE,0.3027147656828074,4.200771322435139e-6,NA,NA,0.08187698217144754,0.375
0.25,0.25,71,TRUE,NA,NA,0.0016796933099804282,negative,TRUE,0.36537221518981,1.775377859537318e-8,NA,NA,0.09373314999543501,0.375
0.25,0.25,42,TRUE,NA,NA,4.007972765609865e-5,negative,TRUE,0.2899672850341154,7.351365208179805e-6,NA,NA,0.0971847378778742,0.375
0.25,0.25,123,TRUE,NA,NA,0.13919938810192384,negative,TRUE,0.3246040542962799,2.10473477163418e-6,NA,NA,0.13141458248958607,0.375
0.25,0.25,256,TRUE,NA,NA,0.19252068804335437,negative,TRUE,0.3368094633596617,1.121228444198614e-7,NA,NA,0.14994669407713035,0.375
0.25,0.25,314,TRUE,NA,NA,5.4126357803882276e-05,negative,TRUE,0.31719655331996466,2.792899380528508e-6,NA,NA,0.08869492371726724,0.375
0.25,0.25,500,TRUE,NA,NA,0,negative,TRUE,0.41068385154719655,2.797115746629755e-9,NA,NA,0.13292658049225123,0.375
0.25,0.25,617,TRUE,NA,NA,1.837745896863987e-5,negative,TRUE,0.3544891423805667,2.7820526115628394e-8,NA,NA,0.13097655854747417,0.375
0.25,0.25,789,TRUE,NA,NA,0,negative,TRUE,0.4345205066573296,6.894336415288741e-12,NA,NA,0.1664834873701384,0.375
0.25,0.25,888,TRUE,NA,NA,0,negative,TRUE,0.3426531803013379,1.9090191534732835e-8,NA,NA,0.13675465241853665,0.375
0.25,0.25,999,TRUE,NA,NA,0.0016345575658575826,negative,TRUE,0.3212721421891775,1.776448419520055e-7,NA,NA,0.0932111498542248,0.375
0.25,0.25,1001,TRUE,NA,NA,4.7408350931013376e-4,negative,TRUE,0.3255834673138472,6.851232463861829e-8,NA,NA,0.07675794045713075,0.375
0.25,0.25,1123,TRUE,NA,NA,1.0259892424219392e-4,negative,TRUE,0.3586940399881731,1.6617291762486121e-9,NA,NA,0.11784478161220496,0.375
0.25,0.25,1234,TRUE,NA,NA,0,negative,TRUE,0.2838213671711051,2.184785311485173e-5,NA,NA,0.0705962294863394,0.375
0.25,0.25,1357,TRUE,NA,NA,4.107647353234767e-4,negative,TRUE,0.3538796384941182,1.8595670639226497e-8,NA,NA,0.10733809078485536,0.375
0.25,0.25,1500,TRUE,NA,NA,1.3240954821049916e-4,negative,TRUE,0.3086473083437598,3.88299341685351e-6,NA,NA,0.09086552222882852,0.375
0.25,0.25,1618,TRUE,NA,NA,8.296078988114447e-4,negative,TRUE,0.2996784894696546,2.5031713719741037e-7,NA,NA,0.07357432178431587,0.375
0.25,0.25,1729,TRUE,NA,NA,8.801484714973653e-4,negative,TRUE,0.3651319719912851,2.9175597253343488e-8,NA,NA,0.10255561870210457,0.375
0.25,0.25,1847,TRUE,NA,NA,7.163104226921049e-4,negative,TRUE,0.374549509415122,6.8644587048050054e-9,NA,NA,0.1388048251227982,0.375
0.25,0.25,1963,TRUE,NA,NA,7.782303765079747e-4,negative,TRUE,0.38625612300932,9.564695607340898e-9,NA,NA,0.1167978133573689,0.375
0.25,0.25,2048,TRUE,NA,NA,0.007651513399942847,negative,TRUE,0.3707108920607753,1.5753724347270059e-9,NA,NA,0.1535876005628555,0.375
0.25,0.25,2222,TRUE,NA,NA,0.17605577908419145,negative,TRUE,0.420368721291993,4.053386007595256e-12,NA,NA,0.19844547187098932,0.375
0.25,0.25,2345,TRUE,NA,NA,0.006269958592456209,negative,TRUE,0.3701570821719243,2.0231223999431826e-8,NA,NA,0.09051912909315325,0.375
0.25,0.25,2500,TRUE,NA,NA,4.5017008868275337e-4,negative,TRUE,0.2900788485497694,2.367215549154714e-6,NA,NA,0.09533998020620243,0.375
0.25,0.25,2718,TRUE,NA,NA,3.892822268302238e-4,negative,TRUE,0.2979450770763991,6.27805809611913e-7,NA,NA,0.0959103834314004,0.375
0.25,0.25,2801,TRUE,NA,NA,0,negative,TRUE,0.3699884015025125,2.5086074409823145e-8,NA,NA,0.1102105976222923,0.375
0.25,0.25,3001,TRUE,NA,NA,0.21729955095955,negative,TRUE,0.4517237848286503,6.663363578306582e-11,NA,NA,0.2255446098031389,0.375
0.25,0.25,3141,TRUE,NA,NA,0.006163201622804048,negative,TRUE,0.5143696942546452,2.3713895335974094e-15,NA,NA,0.16094466778246674,0.375
0.25,0.25,3333,TRUE,NA,NA,0.003725317989583553,negative,TRUE,0.32999315769564563,2.26385144653023e-7,NA,NA,0.10101073109592332,0.375
0.25,0.25,3500,TRUE,NA,NA,7.382845506075751e-5,negative,TRUE,0.3148384736694408,1.2084154058404528e-6,NA,NA,0.11216300548894531,0.375
0.25,0.25,3777,TRUE,NA,NA,7.255957622948751e-5,negative,TRUE,0.23496399198179915,4.291865140452511e-4,NA,NA,0.06587456391337586,0.375
0.25,0.4,71,TRUE,NA,NA,0.0058996965951769766,negative,TRUE,0.3770816057364789,2.3692949710958424e-8,NA,NA,0.09048858844426369,0.375
0.25,0.4,42,TRUE,NA,NA,2.0407677416585095e-4,negative,TRUE,0.3248371735889914,4.699052048812554e-7,NA,NA,0.09939664690739222,0.375
0.25,0.4,123,TRUE,NA,NA,1.763788459196569e-4,negative,TRUE,0.3009056359743832,2.101173249718897e-6,NA,NA,0.10903032075048491,0.375
0.25,0.4,256,TRUE,NA,NA,4.964558442733033e-4,negative,TRUE,0.3090224869802498,9.041927298343706e-6,NA,NA,0.12340119086018243,0.375
0.25,0.4,314,TRUE,NA,NA,7.672139411743346e-4,negative,TRUE,0.35603284279339054,3.057839112656447e-8,NA,NA,0.08683075622226477,0.375
0.25,0.4,500,TRUE,NA,NA,0,negative,TRUE,0.4240059608187005,1.173163715087934e-10,NA,NA,0.14054774371923603,0.375
0.25,0.4,617,TRUE,NA,NA,0,negative,TRUE,0.4210857740684045,2.658507603218792e-10,NA,NA,0.1326352952993316,0.375
0.25,0.4,789,TRUE,NA,NA,0,negative,TRUE,0.43916745028615484,5.317095086747274e-10,NA,NA,0.16871027949939127,0.375
0.25,0.4,888,TRUE,NA,NA,2.7893580850398777e-5,negative,TRUE,0.4528881566410002,4.633588912277768e-12,NA,NA,0.15999904744228893,0.375
0.25,0.4,999,TRUE,NA,NA,0,negative,TRUE,0.2907559070018722,1.0459159589703478e-5,NA,NA,0.08832769322496233,0.375
0.25,0.4,1001,TRUE,NA,NA,1.7172420081230836e-5,negative,TRUE,0.23822628335301269,4.892098992197268e-4,NA,NA,0.06960008189801517,0.375
0.25,0.4,1123,TRUE,NA,NA,0.10970064082252626,negative,TRUE,0.3995432966939729,2.4100176124469432e-11,NA,NA,0.13014192148819712,0.375
0.25,0.4,1234,TRUE,NA,NA,0.0014796916921640253,negative,TRUE,0.29638410206342397,1.528324008667655e-6,NA,NA,0.07901167798658833,0.375
0.25,0.4,1357,TRUE,NA,NA,5.644741981088882e-7,negative,TRUE,0.2955594438119547,1.4392781791105358e-6,NA,NA,0.09414447708234971,0.375
0.25,0.4,1500,TRUE,NA,NA,0.001071084250163015,negative,TRUE,0.33135350701557054,1.4197922958338064e-7,NA,NA,0.08310946788061473,0.375
0.25,0.4,1618,TRUE,NA,NA,1.3305405930245012e-4,negative,TRUE,0.3537293058673077,3.1319259838402016e-8,NA,NA,0.09583611713786656,0.375
0.25,0.4,1729,TRUE,NA,NA,1.7932916371930915e-4,negative,TRUE,0.4135634007225774,2.3196776219266075e-11,NA,NA,0.0924440371185385,0.375
0.25,0.4,1847,TRUE,NA,NA,0.1710222081982579,negative,TRUE,0.41187780048883793,3.0850576774635583e-9,NA,NA,0.18402851397316525,0.375
0.25,0.4,1963,TRUE,NA,NA,7.436666829687356e-4,negative,TRUE,0.3783556161783196,9.718723577293452e-10,NA,NA,0.1112003047596422,0.375
0.25,0.4,2048,TRUE,NA,NA,1.239815134080448e-4,negative,TRUE,0.4181601332543769,1.5066502331004222e-11,NA,NA,0.14394946320139582,0.375
0.25,0.4,2222,TRUE,NA,NA,0.19192598971117972,negative,TRUE,0.4168600163474367,1.2401433833516611e-11,NA,NA,0.2020747982146586,0.375
0.25,0.4,2345,TRUE,NA,NA,1.9358691653575328e-4,negative,TRUE,0.3259256539014097,5.638399029959158e-7,NA,NA,0.08110139387971899,0.375
0.25,0.4,2500,TRUE,NA,NA,0.08913238298095286,negative,TRUE,0.341733368415216,1.9572340351019917e-7,NA,NA,0.1173380620680794,0.375
0.25,0.4,2718,TRUE,NA,NA,0.001232784483393778,negative,TRUE,0.27981254141350526,1.4386159993838107e-6,NA,NA,0.09653818497529325,0.375
0.25,0.4,2801,TRUE,NA,NA,2.1278217570384454e-5,negative,TRUE,0.3340381268162525,7.063621194963494e-7,NA,NA,0.1044055359465857,0.375
0.25,0.4,3001,TRUE,NA,NA,0.11626695075662416,negative,TRUE,0.3633776026808058,1.1790303237337306e-8,NA,NA,0.1809055781620234,0.375
0.25,0.4,3141,TRUE,NA,NA,0.21914113531284055,negative,TRUE,0.4309767916549734,3.52973400110336e-10,NA,NA,0.20812156875369414,0.375
0.25,0.4,3333,TRUE,NA,NA,0,negative,TRUE,0.43038252922849035,3.7869448474915795e-11,NA,NA,0.09087757653187269,0.375
0.25,0.4,3500,TRUE,NA,NA,3.728761842933668e-4,negative,TRUE,0.39320012011364636,5.746903097649425e-10,NA,NA,0.1159564090415779,0.375
0.25,0.4,3777,TRUE,NA,NA,0.217460012438996,negative,TRUE,0.32418127309394656,1.0031908330894533e-6,NA,NA,0.1140857721544701,0.375
0.4,0,71,TRUE,NA,NA,0.33944584733661454,negative,FALSE,0.2571052899440215,0.0015196506716603484,-0.04188939932929786,0.6153434375557387,0.0925858840003498,0.29999999999999993
0.4,0,42,TRUE,NA,NA,0.228156065611087,negative,FALSE,0.21613915994152957,0.011334575132050245,0.04896184275586499,0.49379372922169185,0.08158141000213198,0.29999999999999993
0.4,0,123,TRUE,NA,NA,0.12959143590303723,negative,FALSE,0.37343461744712714,6.546389371103634e-6,-0.10794960780534835,0.1981129614267715,0.10003478276107784,0.29999999999999993
0.4,0,256,TRUE,NA,NA,0.0027697934644094605,negative,FALSE,0.36759219116665864,4.472134342569573e-5,-0.12092682268861457,0.1962514606472506,0.10937702118285746,0.29999999999999993
0.4,0,314,TRUE,NA,NA,0.23097788576026654,negative,FALSE,0.43191359486588643,1.122873249427418e-6,-0.1653653180273478,0.035420845064967545,0.11121230852100274,0.29999999999999993
0.4,0,500,TRUE,NA,NA,0,negative,FALSE,0.25983081232217786,1.5392163134170348e-4,NA,NA,0.08329660205940326,0.29999999999999993
0.4,0,617,TRUE,NA,NA,0.001266545764832427,negative,FALSE,0.3069713108224398,1.5815669048864636e-4,-0.04321061956628736,0.5403342205000327,0.1011835792460276,0.29999999999999993
0.4,0,789,TRUE,NA,NA,2.0180827352367625e-4,negative,FALSE,0.3488124579681785,1.3757016456190782e-5,0.023632627967262596,0.7031513085795837,0.11006389494943142,0.29999999999999993
0.4,0,888,TRUE,NA,NA,2.0630337352228415e-5,negative,FALSE,0.30776325550344297,6.08589102374472e-5,0.0016372676688303116,0.9764539440130298,0.09891745783078892,0.29999999999999993
0.4,0,999,TRUE,NA,NA,6.248214004032381e-5,negative,FALSE,0.2843640549435722,1.1779407955695413e-4,-0.03380041825130339,0.566847563767436,0.06501505986734847,0.29999999999999993
0.4,0,1001,TRUE,NA,NA,0.003966730838294228,negative,FALSE,0.20048845571283358,0.017334686027218583,0.003592700317340213,0.9620785478107674,0.04561054501798111,0.29999999999999993
0.4,0,1123,TRUE,NA,NA,0.08740628891856773,negative,FALSE,0.33159134460333206,2.0093503717027242e-5,-0.004519499388187927,0.9465076105706123,0.09146191795027218,0.29999999999999993
0.4,0,1234,TRUE,NA,NA,3.493924754931551e-5,negative,FALSE,0.18178628731439503,0.009281985177104124,-0.04356736087056462,0.4300810195621053,0.049623738458981784,0.29999999999999993
0.4,0,1357,TRUE,NA,NA,9.207273574286371e-4,negative,FALSE,0.3909809408961234,3.84934783264786e-6,-0.1639538525979291,0.035505140329040966,0.09793037665651884,0.29999999999999993
0.4,0,1500,TRUE,NA,NA,0,negative,FALSE,0.2609556498856272,1.722101862357004e-4,NA,NA,0.03909001332959734,0.29999999999999993
0.4,0,1618,TRUE,NA,NA,0.004985651989689353,negative,FALSE,0.2976656308913102,5.383930478327774e-6,-0.058863386345477366,0.31379804308381715,0.06066271073041051,0.29999999999999993
0.4,0,1729,TRUE,NA,NA,0.11289868772255349,negative,FALSE,0.39014964013849585,1.3593017980282855e-05,-0.043705749498379846,0.5580353118879768,0.0954802808748584,0.29999999999999993
0.4,0,1847,TRUE,NA,NA,0.10487304468827575,negative,FALSE,0.5346107208017139,4.843978444647834e-9,-0.1965223303997175,0.0071711038525514685,0.1826741138657917,0.29999999999999993
